Date,AAPL,AMZN,GOOG,META,MSFT
2022-02-28,161.63307189941406,153.56300354003906,133.79258728027344,209.38687133789062,289.04217529296875
2022-03-01,159.75364685058594,151.14199829101562,133.07546997070312,201.90554809570312,285.3274841308594
2022-03-02,163.04270935058594,152.05250549316406,133.65420532226562,206.4895782470703,290.396484375
2022-03-03,162.71966552734375,147.89849853515625,133.2143096923828,201.38961791992188,286.2658386230469
2022-03-04,159.72427368164062,145.64100646972656,131.04612731933594,198.5022430419922,280.4034729003906
2022-03-07,155.93601989746094,137.4530029296875,125.43468475341797,186.01028442382812,269.8107604980469
2022-03-08,154.11529541015625,136.01449584960938,126.24205780029297,188.80831909179688,266.8506164550781
2022-03-09,159.50889587402344,139.2790069580078,132.77590942382812,196.9544219970703,279.0879211425781
2022-03-10,155.17251586914062,146.8175048828125,131.60157775878906,193.69003295898438,276.2728271484375
2022-03-11,151.46253967285156,145.52450561523438,129.41302490234375,186.14920043945312,270.9329528808594
2022-03-14,147.43930053710938,141.85299682617188,125.70893859863281,185.17686462402344,267.42138671875
2022-03-15,151.81488037109375,147.3665008544922,128.6046905517578,190.5347900390625,277.7818603515625
2022-03-16,156.2198944091797,153.10400390625,132.60183715820312,202.04446411132812,284.78570556640625
2022-03-17,157.22813415527344,157.23899841308594,133.50445556640625,206.22166442871094,285.58856201171875
2022-03-18,160.51715087890625,161.25050354003906,135.6875,214.80430603027344,290.6286315917969
2022-03-21,161.8876495361328,161.4915008544922,135.36715698242188,209.84327697753906,289.40008544921875
2022-03-22,165.25494384765625,164.88900756835938,139.1352081298828,214.96307373046875,294.1402282714844
2022-03-23,166.61561584472656,163.4080047607422,137.3756561279297,211.7979278564453,289.7193298339844
2022-03-24,170.3941192626953,163.64950561523438,140.16128540039062,217.8603515625,294.17889404296875
2022-03-25,171.03038024902344,164.77349853515625,140.36907958984375,220.09283447265625,293.7725830078125
2022-03-28,171.89181518554688,168.99049377441406,140.79408264160156,221.8490447998047,300.56365966796875
2022-03-29,175.18084716796875,169.31500244140625,142.08349609375,228.0702362060547,305.12005615234375
2022-03-30,174.0159912109375,166.30099487304688,141.48294067382812,226.07586669921875,303.6204528808594
2022-03-31,170.9226837158203,162.99749755859375,138.5123291015625,220.6286163330078,298.2515869140625
2022-04-01,170.62905883789062,163.55999755859375,139.55426025390625,223.0992431640625,299.32537841796875
2022-04-04,174.6718292236328,168.34649658203125,142.47280883789062,232.06884765625,304.6943054199219
2022-04-05,171.3632049560547,164.05499267578125,139.91432189941406,230.0347900390625,300.73779296875
2022-04-06,168.201416015625,158.75599670410156,136.0589599609375,221.56129455566406,289.7289733886719
2022-04-07,168.5048828125,157.7845001220703,135.35374450683594,221.2140350341797,291.53802490234375
2022-04-08,166.49818420410156,154.4604949951172,132.91921997070312,220.59886169433594,287.2815246582031
2022-04-11,162.24977111816406,151.1219940185547,128.73956298828125,214.77456665039062,275.9535827636719
2022-04-12,164.1194610595703,150.78750610351562,127.3291244506836,212.47264099121094,272.8579406738281
2022-04-13,166.8015899658203,155.54100036621094,129.22506713867188,213.31600952148438,278.23663330078125
2022-04-14,161.79949951171875,151.7064971923828,126.21676635742188,208.54345703125,270.70068359375
2022-04-18,161.5841522216797,152.78500366210938,126.91901397705078,209.12887573242188,271.3681640625
2022-04-19,163.86495971679688,158.11549377441406,129.4680938720703,215.617919921875,275.99224853515625
2022-04-20,163.69854736328125,153.9980010986328,127.20117950439453,198.8594512939453,277.0177001953125
2022-04-21,162.90565490722656,148.29600524902344,123.92013549804688,186.60562133789062,271.64874267578125
2022-04-22,158.37339782714844,144.35000610351562,118.63997650146484,182.67642211914062,265.08990478515625
2022-04-25,159.4404296875,146.07400512695312,122.24636840820312,185.53402709960938,271.56170654296875
2022-04-26,153.48880004882812,139.39100646972656,118.53284454345703,179.54104614257812,261.404296875
2022-04-27,153.263671875,138.16700744628906,114.08387756347656,173.58778381347656,273.9801330566406
2022-04-28,160.1843719482422,144.59649658203125,118.43912506103516,204.12811279296875,280.1810607910156
2022-04-29,154.32086181640625,124.28150177001953,114.03031921386719,198.90907287597656,268.46612548828125
2022-05-02,154.62429809570312,124.5,116.20299530029297,209.486083984375,275.1893615722656
2022-05-03,156.11221313476562,124.25350189208984,117.16755676269531,210.37904357910156,272.58709716796875
2022-05-04,162.51409912109375,125.92849731445312,121.57685089111328,221.67044067382812,280.5195617675781
2022-05-05,153.45944213867188,116.40699768066406,115.79582214355469,206.65826416015625,268.30169677734375
2022-05-06,154.1848602294922,114.77249908447266,114.71817779541016,202.18336486816406,265.7671203613281
2022-05-09,149.06759643554688,108.78900146484375,112.16313934326172,194.68222045898438,255.94825744628906
2022-05-10,151.46939086914062,108.85900115966797,113.65142822265625,196.11102294921875,260.7077331542969
2022-05-11,143.61700439453125,105.37200164794922,113.03300476074219,187.27041625976562,252.04971313476562
2022-05-12,139.75454711914062,106.93049621582031,112.2395248413086,189.7509307861328,247.01934814453125
2022-05-13,144.21502685546875,113.05500030517578,115.56671905517578,197.07345581054688,252.60110473632812
2022-05-16,142.6759033203125,110.81050109863281,113.85774993896484,198.48240661621094,252.96873474121094
2022-05-17,146.30307006835938,115.36849975585938,115.75119018554688,201.04232788085938,258.1152038574219
2022-05-18,138.04879760742188,107.11250305175781,111.48570251464844,190.74314880371094,246.36328125
2022-05-19,134.6470947265625,107.31900024414062,109.84368896484375,189.80052185058594,245.4518280029297
2022-05-20,134.88233947753906,107.59100341796875,108.42286682128906,192.03302001953125,244.88943481445312
2022-05-23,140.293701171875,107.55699920654297,110.75718688964844,194.7020721435547,252.73367309570312
2022-05-24,137.59783935546875,104.0999984741211,105.06344604492188,179.8684844970703,251.73500061035156
2022-05-25,137.75469970703125,106.7750015258789,104.97765350341797,182.3986358642578,254.5469512939453
2022-05-26,140.95054626464844,111.07749938964844,107.41413879394531,190.1378936767578,257.82421875
2022-05-27,146.69522094726562,115.14649963378906,111.88047790527344,193.61065673828125,264.94134521484375
2022-05-31,145.91094970703125,120.20950317382812,113.1103744506836,192.1322784423828,263.6129455566406
2022-06-01,145.78350830078125,121.68399810791016,113.20758056640625,187.1711883544922,264.146240234375
2022-06-02,148.23431396484375,125.51100158691406,116.78719329833984,197.3115997314453,266.2406311035156
2022-06-03,142.51902770996094,122.3499984741211,113.631103515625,189.2945098876953,261.8191223144531
2022-06-06,143.26409912109375,124.79000091552734,116.05768585205078,192.7375030517578,260.58770751953125
2022-06-07,145.78350830078125,123.0,116.27488708496094,194.12660217285156,264.2237854003906
2022-06-08,145.04827880859375,121.18000030517578,116.28331756591797,195.10890197753906,262.19732666015625
2022-06-09,139.83299255371094,116.1500015258789,113.98220825195312,182.5673065185547,256.7479553222656
2022-06-10,134.43141174316406,109.6500015258789,110.52013397216797,174.2029571533203,245.306396484375
2022-06-13,129.28472900390625,103.66999816894531,106.0062026977539,162.9810028076172,234.90223693847656
2022-06-14,130.1474151611328,102.30999755859375,106.32110595703125,162.4551239013672,237.06455993652344
2022-06-15,132.7648468017578,107.66999816894531,109.49159240722656,168.03138732910156,244.1137237548828
2022-06-16,127.5005111694336,103.66000366210938,105.76765441894531,159.61740112304688,237.52992248535156
2022-06-17,128.97100830078125,106.22000122070312,106.98715209960938,162.46507263183594,240.1285400390625
2022-06-21,133.1961669921875,108.68000030517578,111.10285949707031,155.82716369628906,246.03359985351562
2022-06-22,132.68641662597656,108.94999694824219,111.12168884277344,154.6365203857422,245.44210815429688
2022-06-23,135.54896545410156,112.44000244140625,111.76690673828125,157.513916015625,250.99807739257812
2022-06-24,138.8722686767578,116.45999908447266,117.57273864746094,168.83506774902344,259.5697021484375
2022-06-27,138.8722686767578,113.22000122070312,115.6728286743164,168.1702880859375,256.844970703125
2022-06-28,134.7353057861328,107.4000015258789,111.65481567382812,159.4288787841797,248.69039916992188
2022-06-29,136.49008178710938,108.91999816894531,111.3423843383789,162.6635284423828,252.35560607910156
2022-06-30,134.02947998046875,106.20999908447266,108.48187255859375,159.9944610595703,249.0297088623047
2022-07-01,136.1959686279297,109.55999755859375,108.19274139404297,158.78395080566406,251.6962127685547
2022-07-05,138.7742462158203,113.5,112.9596176147461,166.8804168701172,254.86688232421875
2022-07-06,140.1074676513672,114.33000183105469,114.27531433105469,168.44813537597656,258.1248474121094
2022-07-07,143.469970703125,116.33000183105469,118.33448028564453,170.84927368164062,260.2483215332031
2022-07-08,144.14637756347656,115.54000091552734,119.1899642944336,169.54946899414062,259.5308532714844
2022-07-11,142.01913452148438,111.75,115.57364654541016,161.6117706298828,256.47650146484375
2022-07-12,142.9895782470703,109.22000122070312,113.91427612304688,161.99871826171875,245.96568298339844
2022-07-13,142.6269073486328,110.4000015258789,111.27344512939453,162.21701049804688,245.0445556640625
2022-07-14,145.5482635498047,110.62999725341797,110.53254699707031,156.81936645507812,246.36328125
2022-07-15,147.2147674560547,113.55000305175781,111.84873962402344,163.41758728027344,248.92312622070312
2022-07-18,144.17576599121094,113.76000213623047,109.01499938964844,165.92788696289062,246.52809143066406
2022-07-19,148.0284423828125,118.20999908447266,113.6866455078125,174.4113006591797,251.64779663085938
2022-07-20,150.0282745361328,122.7699966430664,113.76598358154297,181.6643829345703,254.30450439453125
2022-07-21,152.29286193847656,124.62999725341797,114.10322570800781,181.74375915527344,256.7964172363281
2022-07-22,151.05763244628906,122.41999816894531,107.47760772705078,167.95201110839844,252.4525146484375
2022-07-25,149.9400634765625,121.13999938964844,107.32882690429688,165.35238647460938,250.96896362304688
2022-07-26,148.6166229248047,114.80999755859375,104.58139038085938,157.91079711914062,244.24948120117188
2022-07-27,153.7044677734375,120.97000122070312,112.67494201660156,168.2595977783203,260.5780334472656
2022-07-28,154.25352478027344,122.27999877929688,113.65687561035156,159.46856689453125,268.0151062011719
2022-07-29,159.3119354248047,134.9499969482422,115.690185546875,157.86122131347656,272.2135314941406
2022-08-01,158.33163452148438,135.38999938964844,114.5396499633789,158.68470764160156,269.5664978027344
2022-08-02,156.86111450195312,134.16000366210938,114.95621490478516,158.9427032470703,266.473388671875
2022-08-03,162.86073303222656,139.52000427246094,117.8127670288086,167.48565673828125,273.89105224609375
2022-08-04,162.54701232910156,142.57000732421875,117.90202331542969,169.24188232421875,275.03521728515625
2022-08-05,162.32125854492188,140.8000030517578,117.25732421875,165.80880737304688,274.31768798828125
2022-08-08,161.85000610351562,139.41000366210938,117.17797088623047,168.9243621826172,271.8063659667969
2022-08-09,161.89910888671875,137.8300018310547,116.54319763183594,167.2177734375,273.7262268066406
2022-08-10,166.1399688720703,142.69000244140625,119.66753387451172,176.95135498046875,280.3778076171875
2022-08-11,165.4036865234375,140.63999938964844,118.84429168701172,176.10797119140625,278.30279541015625
2022-08-12,168.94760131835938,143.5500030517578,121.65125274658203,179.09454345703125,283.0443420410156
2022-08-15,170.01759338378906,143.17999267578125,121.87936401367188,179.48153686523438,284.5569763183594
2022-08-16,169.86053466796875,144.77999877929688,121.51238250732422,178.0725860595703,283.820068359375
2022-08-17,171.35267639160156,142.10000610351562,119.34022521972656,173.48855590820312,283.07183837890625
2022-08-18,170.96002197265625,142.3000030517578,119.8758316040039,173.30003356933594,281.9544372558594
2022-08-19,168.37820434570312,138.22999572753906,117.15813446044922,166.65219116210938,278.0482177734375
2022-08-22,164.50054931640625,133.22000122070312,114.13297271728516,161.78042602539062,269.8860778808594
2022-08-23,164.1667938232422,133.6199951171875,113.8354263305664,159.8555450439453,268.6131896972656
2022-08-24,164.46128845214844,133.8000030517578,113.76598358154297,161.9888153076172,267.98150634765625
2022-08-25,166.91549682617188,137.27999877929688,116.74156188964844,167.46578979492188,270.9548645019531
2022-08-26,160.6228790283203,130.75,110.39366912841797,160.5203399658203,260.4994812011719
2022-08-29,158.42393493652344,129.7899932861328,109.44149017333984,157.93064880371094,257.720458984375
2022-08-30,155.9991912841797,128.72999572753906,109.01499938964844,155.9363250732422,255.52442932128906
2022-08-31,154.3401336669922,126.7699966430664,108.26118469238281,161.66136169433594,254.06690979003906
2022-09-01,155.06658935546875,127.81999969482422,109.64978790283203,164.0724639892578,253.0272216796875
2022-09-02,152.95594787597656,127.51000213623047,107.79501342773438,159.0717010498047,248.8101348876953
2022-09-06,151.6994171142578,126.11000061035156,106.60478210449219,157.30555725097656,246.0797119140625
2022-09-07,153.10321044921875,129.47999572753906,109.58036041259766,159.14114379882812,250.78268432617188
